college_code,college_name,branch_code,branch_name,OC,BC,BCM,MBC,SC,SCA,ST,Total
1115,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),1,0,0,1,0,0,0,2
1115,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,0,1,0,0,0,0,0,1
1115,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",CS,COMPUTER SCIENCE AND ENGINEERING,1,0,0,1,0,0,0,2
1115,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,0,0,0,0,0,0,1
1115,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1,1,0,0,0,0,0,2
1115,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",ME,MECHANICAL ENGINEERING,1,0,0,0,1,0,0,2
1115,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",SC,Computer Science and Engineering (Cyber Security),0,1,0,1,0,0,0,2
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",AD,Artificial Intelligence and Data Science,1,1,0,0,1,0,0,3
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),1,0,0,1,0,0,0,2
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",CE,CIVIL  ENGINEERING,0,1,0,0,0,0,1,2
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",CS,COMPUTER SCIENCE AND ENGINEERING,1,1,0,1,0,0,0,3
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,1,0,0,1,0,0,3
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1,0,0,0,1,0,0,2
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",IT,INFORMATION TECHNOLOGY,0,1,0,0,0,0,0,1
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",ME,MECHANICAL ENGINEERING,1,1,1,1,0,0,0,4
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",SC,Computer Science and Engineering (Cyber Security),0,0,0,1,0,0,0,1
1118,"Vel Tech Multi Tech Dr Rangarajan Dr Sakunthala Engineering College (Autonomous), 42, Veltech Road, Avadi, Morai, Thiruvallur-600062.",AD,Artificial Intelligence and Data Science,1,1,0,1,1,0,0,4
1118,"Vel Tech Multi Tech Dr Rangarajan Dr Sakunthala Engineering College (Autonomous), 42, Veltech Road, Avadi, Morai, Thiruvallur-600062.",BM,BIO MEDICAL ENGINEERING,1,1,0,0,1,0,0,3
1118,"Vel Tech Multi Tech Dr Rangarajan Dr Sakunthala Engineering College (Autonomous), 42, Veltech Road, Avadi, Morai, Thiruvallur-600062.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,1,0,0,1,0,1,0,3
1118,"Vel Tech Multi Tech Dr Rangarajan Dr Sakunthala Engineering College (Autonomous), 42, Veltech Road, Avadi, Morai, Thiruvallur-600062.",CS,COMPUTER SCIENCE AND ENGINEERING,2,2,1,1,1,0,0,7
1118,"Vel Tech Multi Tech Dr Rangarajan Dr Sakunthala Engineering College (Autonomous), 42, Veltech Road, Avadi, Morai, Thiruvallur-600062.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,2,1,0,1,1,0,0,5
1118,"Vel Tech Multi Tech Dr Rangarajan Dr Sakunthala Engineering College (Autonomous), 42, Veltech Road, Avadi, Morai, Thiruvallur-600062.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1,1,0,1,0,0,0,3
1118,"Vel Tech Multi Tech Dr Rangarajan Dr Sakunthala Engineering College (Autonomous), 42, Veltech Road, Avadi, Morai, Thiruvallur-600062.",IT,INFORMATION TECHNOLOGY,1,1,0,1,1,0,0,4
1118,"Vel Tech Multi Tech Dr Rangarajan Dr Sakunthala Engineering College (Autonomous), 42, Veltech Road, Avadi, Morai, Thiruvallur-600062.",ME,MECHANICAL ENGINEERING,1,1,0,1,0,0,0,3
1118,"Vel Tech Multi Tech Dr Rangarajan Dr Sakunthala Engineering College (Autonomous), 42, Veltech Road, Avadi, Morai, Thiruvallur-600062.",SC,Computer Science and Engineering (Cyber Security),1,1,0,0,0,0,0,2
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",AD,Artificial Intelligence and Data Science,2,2,0,1,0,0,1,6
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",AU,AUTOMOBILE ENGINEERING,1,1,0,0,0,0,0,2
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",CE,CIVIL  ENGINEERING,0,1,0,0,0,0,0,1
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",CS,COMPUTER SCIENCE AND ENGINEERING,4,3,0,2,2,1,0,12
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,3,3,1,2,1,0,0,10
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,1,0,1,1,0,0,3
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,0,0,1,0,0,0,0,1
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",IT,INFORMATION TECHNOLOGY,2,2,0,1,1,0,0,6
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",ME,MECHANICAL ENGINEERING,1,0,0,1,0,0,0,2
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",SC,Computer Science and Engineering (Cyber Security),1,0,0,1,1,0,0,3
1121,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",AD,Artificial Intelligence and Data Science,1,1,1,1,0,0,0,4
1121,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",CE,CIVIL  ENGINEERING,1,0,0,0,1,0,0,2
1121,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",CS,COMPUTER SCIENCE AND ENGINEERING,1,2,0,1,1,0,0,5
1121,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,1,0,1,1,0,0,4
1121,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1,0,0,1,0,0,0,2
1121,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",ME,MECHANICAL ENGINEERING,2,1,0,1,1,0,0,5
1121,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",SC,Computer Science and Engineering (Cyber Security),1,1,0,0,0,0,0,2
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",AD,Artificial Intelligence and Data Science,2,2,1,1,1,0,0,7
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),1,1,0,1,1,0,0,4
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",BT,BIO TECHNOLOGY,2,2,0,0,0,0,0,4
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",CE,CIVIL  ENGINEERING,1,0,0,0,0,0,0,1
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",CH,CHEMICAL  ENGINEERING,1,0,0,1,0,1,0,3
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",CS,COMPUTER SCIENCE AND ENGINEERING,2,2,0,1,2,0,0,7
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,1,0,1,1,0,0,4
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",IT,INFORMATION TECHNOLOGY,1,1,1,1,1,0,0,5
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",ME,MECHANICAL ENGINEERING,1,1,0,1,0,0,0,3
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",AD,Artificial Intelligence and Data Science,1,1,0,0,0,0,0,2
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",AE,AERONAUTICAL ENGINEERING,1,1,0,0,0,0,0,2
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),0,1,0,0,0,0,0,1
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",BT,BIO TECHNOLOGY,0,1,0,0,0,0,0,1
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,0,0,1,0,0,0,0,1
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",CO,COMPUTER AND COMMUNICATION ENGINEERING,1,0,0,1,0,0,0,2
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",CS,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,1,0,0,1
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,1,0,0,0,1
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",IT,INFORMATION TECHNOLOGY,1,0,0,0,0,0,0,1
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",MD,MEDICAL ELECTRONICS ENGINEERING,1,0,0,0,1,0,0,2
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",MU,MECHANICAL AND AUTOMATION ENGINEERING,0,0,0,1,0,0,0,1
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",PH,PHARMACEUTICAL TECHNOLOGY,0,1,0,1,0,0,0,2
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",RM,ROBOTICS AND AUTOMATION,1,0,0,0,0,0,0,1
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",SC,Computer Science and Engineering (Cyber Security),1,0,0,0,1,0,0,2
1124,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",AD,Artificial Intelligence and Data Science,0,1,0,0,0,0,0,1
1124,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",AE,AERONAUTICAL ENGINEERING,0,0,0,1,0,0,0,1
1124,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),0,0,0,0,1,0,0,1
1124,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",CO,COMPUTER AND COMMUNICATION ENGINEERING,0,1,0,0,0,0,0,1
1124,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",CS,COMPUTER SCIENCE AND ENGINEERING,1,1,0,0,0,0,0,2
1124,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",ME,MECHANICAL ENGINEERING,1,0,0,0,0,0,1,2
1124,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",MR,MARINE ENGINEERING,1,1,0,0,0,0,0,2
1124,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",SC,Computer Science and Engineering (Cyber Security),0,0,0,1,1,0,0,2
1126,"JNN Institute of Engineering (Autonomous), Ushaa Garden, 90, Kannigaipair Village, Uthukottai Taluk, Thiruvallur- 601102.",AD,Artificial Intelligence and Data Science,6,5,1,4,3,0,1,20
1126,"JNN Institute of Engineering (Autonomous), Ushaa Garden, 90, Kannigaipair Village, Uthukottai Taluk, Thiruvallur- 601102.",BM,BIO MEDICAL ENGINEERING,1,0,0,1,0,0,0,2
1126,"JNN Institute of Engineering (Autonomous), Ushaa Garden, 90, Kannigaipair Village, Uthukottai Taluk, Thiruvallur- 601102.",CS,COMPUTER SCIENCE AND ENGINEERING,6,4,1,4,2,1,0,18
1126,"JNN Institute of Engineering (Autonomous), Ushaa Garden, 90, Kannigaipair Village, Uthukottai Taluk, Thiruvallur- 601102.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,2,2,0,2,1,0,0,7
1126,"JNN Institute of Engineering (Autonomous), Ushaa Garden, 90, Kannigaipair Village, Uthukottai Taluk, Thiruvallur- 601102.",EV,Electronics Engineering (VLSI Design and Technology),1,1,1,0,0,1,0,4
1126,"JNN Institute of Engineering (Autonomous), Ushaa Garden, 90, Kannigaipair Village, Uthukottai Taluk, Thiruvallur- 601102.",RM,ROBOTICS AND AUTOMATION,1,1,0,0,1,0,0,3
1126,"JNN Institute of Engineering (Autonomous), Ushaa Garden, 90, Kannigaipair Village, Uthukottai Taluk, Thiruvallur- 601102.",SC,Computer Science and Engineering (Cyber Security),2,2,0,2,2,0,0,8
1127,"St. Peter's College of Engineering and Technology(Autonomous), College Road, Avadi Taluk, Thiruvallur District, Chennai-600054.",AD,Artificial Intelligence and Data Science,2,2,0,1,1,1,0,7
1127,"St. Peter's College of Engineering and Technology(Autonomous), College Road, Avadi Taluk, Thiruvallur District, Chennai-600054.",BT,BIO TECHNOLOGY,1,1,0,1,1,0,0,4
1127,"St. Peter's College of Engineering and Technology(Autonomous), College Road, Avadi Taluk, Thiruvallur District, Chennai-600054.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2,1,0,1,0,0,1,5
1127,"St. Peter's College of Engineering and Technology(Autonomous), College Road, Avadi Taluk, Thiruvallur District, Chennai-600054.",CH,CHEMICAL  ENGINEERING,0,1,0,0,1,0,0,2
1127,"St. Peter's College of Engineering and Technology(Autonomous), College Road, Avadi Taluk, Thiruvallur District, Chennai-600054.",CS,COMPUTER SCIENCE AND ENGINEERING,2,2,0,1,1,0,0,6
1127,"St. Peter's College of Engineering and Technology(Autonomous), College Road, Avadi Taluk, Thiruvallur District, Chennai-600054.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,1,0,1,1,0,0,4
1127,"St. Peter's College of Engineering and Technology(Autonomous), College Road, Avadi Taluk, Thiruvallur District, Chennai-600054.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1,1,0,0,0,0,0,2
1127,"St. Peter's College of Engineering and Technology(Autonomous), College Road, Avadi Taluk, Thiruvallur District, Chennai-600054.",IT,INFORMATION TECHNOLOGY,2,2,1,1,1,0,0,7
1127,"St. Peter's College of Engineering and Technology(Autonomous), College Road, Avadi Taluk, Thiruvallur District, Chennai-600054.",ME,MECHANICAL ENGINEERING,1,0,0,1,0,0,0,2
1128,"R.M.K. College of Engineering and Technology (Autonomous), R.S.M. Nagar, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District-601206.",AD,Artificial Intelligence and Data Science,2,2,0,2,1,0,0,7
1128,"R.M.K. College of Engineering and Technology (Autonomous), R.S.M. Nagar, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District-601206.",CS,COMPUTER SCIENCE AND ENGINEERING,3,2,0,2,1,1,0,9
1128,"R.M.K. College of Engineering and Technology (Autonomous), R.S.M. Nagar, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District-601206.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,2,1,1,1,1,0,0,6
1128,"R.M.K. College of Engineering and Technology (Autonomous), R.S.M. Nagar, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District-601206.",EV,Electronics Engineering (VLSI Design and Technology),1,1,0,0,0,0,0,2
1128,"R.M.K. College of Engineering and Technology (Autonomous), R.S.M. Nagar, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District-601206.",SC,Computer Science and Engineering (Cyber Security),0,0,0,1,1,0,0,2
1133,"Annai Veilankannis College of Engineering, 33 Gandhi Road, Nedungundram, Chennai-600048.",AD,Artificial Intelligence and Data Science,0,1,0,0,1,0,0,2
1133,"Annai Veilankannis College of Engineering, 33 Gandhi Road, Nedungundram, Chennai-600048.",CE,CIVIL  ENGINEERING,1,0,0,1,0,0,0,2
1133,"Annai Veilankannis College of Engineering, 33 Gandhi Road, Nedungundram, Chennai-600048.",CS,COMPUTER SCIENCE AND ENGINEERING,1,1,0,1,0,0,0,3
1133,"Annai Veilankannis College of Engineering, 33 Gandhi Road, Nedungundram, Chennai-600048.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,1,0,0,0,1,0,3
1133,"Annai Veilankannis College of Engineering, 33 Gandhi Road, Nedungundram, Chennai-600048.",ME,MECHANICAL ENGINEERING,1,0,0,0,1,0,0,2
1137,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",AD,Artificial Intelligence and Data Science,2,1,0,1,1,0,0,5
1137,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",CE,CIVIL  ENGINEERING,0,1,0,1,0,0,0,2
1137,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",CS,COMPUTER SCIENCE AND ENGINEERING,2,2,0,1,1,0,0,6
1137,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,1,0,1,0,0,0,3
1137,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1,0,0,0,1,0,0,2
1137,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",IT,INFORMATION TECHNOLOGY,1,1,0,1,0,0,0,3
1137,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",ME,MECHANICAL ENGINEERING,1,1,1,0,1,0,0,4
1140,"Jeppiaar Institute of Technology (Autonomous), Jeppiaar Nagar, Kunnam Village,Sriperumbudur Taluk, Kanchipuram- 631604.",AD,Artificial Intelligence and Data Science,2,2,0,1,1,0,0,6
1140,"Jeppiaar Institute of Technology (Autonomous), Jeppiaar Nagar, Kunnam Village,Sriperumbudur Taluk, Kanchipuram- 631604.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,1,0,0,0,1,0,0,2
1140,"Jeppiaar Institute of Technology (Autonomous), Jeppiaar Nagar, Kunnam Village,Sriperumbudur Taluk, Kanchipuram- 631604.",CS,COMPUTER SCIENCE AND ENGINEERING,3,3,0,2,1,0,0,9
1140,"Jeppiaar Institute of Technology (Autonomous), Jeppiaar Nagar, Kunnam Village,Sriperumbudur Taluk, Kanchipuram- 631604.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,1,1,0,1,0,0,4
1140,"Jeppiaar Institute of Technology (Autonomous), Jeppiaar Nagar, Kunnam Village,Sriperumbudur Taluk, Kanchipuram- 631604.",IT,INFORMATION TECHNOLOGY,1,2,0,1,1,1,0,6
1140,"Jeppiaar Institute of Technology (Autonomous), Jeppiaar Nagar, Kunnam Village,Sriperumbudur Taluk, Kanchipuram- 631604.",ME,MECHANICAL ENGINEERING,1,0,0,1,0,0,0,2
1149,"St. Joseph's Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai- 600119.",AD,Artificial Intelligence and Data Science,2,2,0,1,1,0,0,6
